일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2023.4.25,2439523055,3392998265,21292453275,-2389599910,41745743995,-13301928800,3425364340,26600125565,-1.76E+11,93854471150,-979141905,0
2023.4.24,-1.70E+11,-7995250350,52104345255,5281603035,46104414885,-5261479050,5059509185,2355207095,-34197968140,1.07683E+11,-1478978780,0
2023.4.21,-1.09E+11,-5746996210,51899337505,14881686715,78799658550,-794013585,-5347658500,-2007309890,-51504586130,29169704215,-267523475,0
2023.4.20,53730635700,-2272102920,-96570464515,19104654890,75566708910,-20950770055,-71338122255,5694069265,65859602450,-28707095285,-117116185,0
2023.4.19,5908256545,6442452105,52640059390,19626970975,-5516300330,-3615861130,-1.10E+11,845927735,12958741030,20320580830,-34929440,0
2023.4.18,-48098882669,-11376390435,1.64832E+11,16861106925,-26452531710,-19282084860,-1.11E+11,6172206970,17786863074,10935672020,-453568245,0
2023.4.17,1.2298E+11,2327398970,-96890950240,11835033845,-74316779005,-16371561410,-12719926575,-16402438990,-1722848965,80960279130,321403805,0
2023.4.14,2.24499E+11,1122489580,-1.57E+11,-1992643435,24457931350,-5004341660,-19651978130,-37987805207,-39018265600,11197452940,-597865460,0
2023.4.13,-2.73E+11,4341268390,1.20602E+11,-2642507100,87074894615,9805802760,-3284057335,1873970075,30021661970,24587791980,220134905,0
2023.4.12,15049039321,-24249210276,-93023276445,-5792886220,62609784895,-2922039535,-10216444105,-4473491485,51527562815,11615744030,-124782995,0
2023.4.11,-37738864035,-28277159985,-57055490315,5035435835,-5809108365,-3811483125,-23287519545,-581940885,13527304855,1.38253E+11,-253836685,0
2023.4.10,2.76175E+11,-13918586045,-1.79E+11,37440136330,-1.36E+11,-23118023530,4397351315,7764564560,23146387705,2980360755,-17586425,0
2023.4.7,-83472227475,4062421305,1.19641E+11,6209940660,-20601450130,-1488954825,16734051665,-27560301430,-18853623010,3276216450,2052936220,0
2023.4.6,-1.89E+11,-18015536540,1.06406E+11,34513739435,48734048960,10934881070,877530055,-1867338845,-16519055795,24048981950,-444030825,0
2023.4.5,1.17042E+11,-23918245960,-1.69E+11,-7555258965,9244392640,19177357360,-4833156385,-7627193635,64390018635,4333470835,-1408109035,0
2023.4.4,-1.90E+11,-18042019720,1.42271E+11,-3256042525,49978486325,17533164430,7840451780,-8364069725,34965370510,-31059332525,-2048429610,0
2023.4.3,1.02009E+11,-3731472570,-53327215975,635078275,-41726720440,-1098718285,122167530,4504542265,-29596746445,22471220180,-261609030,0
2023.3.31,-31338119975,8381029330,53124463155,2830172010,-1423220950,-20464777125,-2931254960,-15230272170,25115389875,-19817614315,1754205125,0
2023.3.30,-24034179540,6207169340,-1.44E+11,10322061410,-60447290640,-33276439065,-1355772055,266112670,25290892305,2.20537E+11,342694720,0
2023.3.29,17730508005,51904994005,4068178900,-14461959620,-40059469070,-15533505005,-14524435380,-4311739835,-5556067540,20312904975,430590565,0
2023.3.28,-15353351830,25527145035,-67819100470,-7817621285,78661822255,-273007660,-6877069275,-6725406075,37077746415,-37065698590,664541480,0
2023.3.27,4950113870,1084029875,60833825685,-886111785,-11224782245,-1480185405,-10087530565,-40848985635,-20673388080,18791683920,-458669635,0
2023.3.24,-48982951365,-6125184120,57715671940,2636384535,-6298577970,10342751475,-10167992635,6106251630,-31355043690,27396419865,-1267729665,0
2023.3.23,73658401995,16640132215,-50960062340,33836755225,-1.38E+11,1159064575,8785281280,27138058675,11192293485,14441182030,2478623430,0
2023.3.22,2.02911E+11,12723967190,-1.01E+11,12318526110,-1.42E+11,10517231315,21939051860,-9165225275,-930177065,-7305957790,365125305,0
2023.3.21,-43863722140,-2750024550,36918888050,1741029850,32592189560,226040480,-10697510715,-5869034610,-46247639210,37447609395,502173890,0
2023.3.20,-1.22E+11,-803555380,-68115006195,1280833750,34949497020,-4336927950,18778656385,-2505886090,32318466755,1.12244E+11,-1878888510,0
2023.3.17,-47616034265,20578819395,43679519660,1457814135,19634298420,9369834790,-5584685560,-6023942090,-48896444140,12143832355,1256987300,0
